Code,f1_Code,f2_Subset,f3_Datasource,f4_Authors,f5_MAreaD,f6_MAreaH,f7_Family,f8_Glottocode,f9_ISO,f10_Genus,f11_Languagename,f12_Reconstructed,f13_Source_form,f14_Source_meaning,f15_Source_meaning_simp,f16_Source_Labelgroup,f17_Target_form,f18_Target_meaning,f19_Target_meaning_simp,f20_Target_Labelgroup,f21_Ex,f22_Ex_gloss,f23_Ex_translation,f24_Ex_reference,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
,5003,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,(i=)kna,(DEF=) 'owner','owner',LEXICAL,(i=)kna,adverbial INTENSIFIER (for predicate or entire phrase),INTENSIFIER,OTHER,toː=kina a-naw=hoːb,DEF.SG.F.ACC=PRO.REFL 1SG-lack\MID.PFV=when,'When I missed her altogether…',Vanhove 2020: 664,It is not highly productive and concerns mainly body parts,3,2,2,1,1,3,1,1,1,1,1,0,0,1,0,0
,5004,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,(i=)kna,(DEF=) 'owner','owner',LEXICAL,(i=)kna,attributive POSSESSION marker,A-POSSESSIVE,POSSESSION,i=liːli aː=kna gʷid-a na rh-jaːn=heːb,DEF.M=eye DEF.PL.M.NOM=PRO.REFL be_numerous-CVB.MNR thing see-PFV.3PL=OBJ.1SG,'My own eyes (lit. the eyes themselves) saw many things for me.',Vanhove 2020: 664,,3,2,2,1,1,3,1,1,1,1,1,0,0,1,0,0
,5005,30 Sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,gali,numeral 'ones','one',LEXICAL,gali,INDEFINITE PRONOUN,INDEFINITE PRONOUN,PRONOUN/PROVERB,oːn i=kiraːj ah-iːt gali=b gaw,PROX.SG.M.ACC DEF.M=payment take-CVB.SEQ one\PL=INDF.M.ACC house,'Having rented a house from someone…',Vanhove 2020: 665,also used in SG gal,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0
,5006,30 Sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,a-ni,'say' (here: -1SG:PFV),'say',LEXICAL,-ani,"""V2-conjugation"" marker (IMPERFECTIVE)",IMPERFECTIVE,ASPECT,buːn=i gʷʔ-ani,coffee=POSS.1SG.ACC drink-IPFV.1SG,'I drink my coffee.,Vanhove 2014: https://corpafroas.huma-num.fr/Archives/corpus.php (BEJ_MV_NARR_05_eritrea_121),,3,2,4,3,3,4,4,4,1,1,1,1,1,1,1,1
,5007,30 Sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,hi,'give','give',LEXICAL,hi,APPLICATIVE marker,APPLICATIVE,VALENCY CHANGE,i=ʔaraːw=uːn dhaːj tikʷ-ija-i i-hi=heːb,DEF.M=friend=POSS.1PL.NOM DIR descend-PFV.3SG.M-L 3SG.M-give\PFV=OBJ.1SG,'Our friend came down to him for me.',Vanhove 2020: 667,,3,2,3,3,1,3,1,1,1,0,1,1,0,1,0,0
,5008,30 Sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,(-a:)=wa,(-MANNER CONVERB) =COPULA,COPULA,COPULAIC,=wa,PERFECT,PERFECT (ASPECT),ASPECT,kak jʔ-aː=b=wa?,how come-CVB.MNR=INDF.M.ACC=COP.2SG.M,'How have you come?',Vanhove 2020: 668,,3,2,3,2,3,4,1,1,1,0,1,0,1,0,0,0
,5009,30 Sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,ak,"'become, be'",COPULA,COPULAIC,ak,PERFECT,PERFECT (ASPECT),ASPECT,lawwaːw-aː=b ka=a-ki,prowl-CVB.MNR=INDF.M.ACC NEG.IPFV=1SG-become\PFV,'I did not prowl around.,Vanhove 2014: https://corpafroas.huma-num.fr/Archives/corpus.php (BEJ_MV_NARR_04_djinn_184),in negative utterances + dependent clauses,3,2,3,1,2,2,1,1,1,0,1,0,1,1,0,0
,5010,30 Sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,(harʔa +) baj,('after' +) 'go' (as SIMULTANEOUS CONVERB),'go',LEXICAL,harʔa baj,phasal CONTINUATIVE aspect,DURATIVE,ASPECT,ʔadaroː-ja=ka=t aka-jeː harʔa i-beː-n=eːb=ka,red-PL=CMPR=INDF.F become-CVB.SMLT after 3-go\INT.PFV-PL=REL.M=DISTR,'It kept becoming redder and redder all the time.',Vanhove 2020: 668,"baj is conjugated, harʔa is originally a Postposition!",3,2,3,1,2,2,1,1,1,0,1,0,1,1,0,0
,5011,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,bʔa,'lie down','lie down',LEXICAL,bʔa,phasal TERMINATIVE aux,EGRESSIVE,ASPECT,dirar-ti bʔ-eːn=eːb oː=doːr,dine\MID-CVB.GNRL lie_down-IPFV.3PL=REL.M DEF.SG.M.ACC=time,'When they finish dining…',Vanhove 2020: 668,fully conjugated,3,2,2,1,2,2,1,1,1,0,1,0,1,1,0,0
,5012,30 Sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,di,'say','say',LEXICAL,-d-,INTENTION,B-NECESSITY,MODALITY,baroːk tam-aː=hoːk eː-d-na,2SG.M.ACC eat-CVB.MNR=OBJ.2SG 3-say\IPFV-PL,'They want/intend to eat you.',Vanhove 2020: 669,also Target Meaning: Volition,3,3,3,1,4,2,1,1,1,1,1,0,1,1,0,0
,5013,30 Sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,jʔ,'come' (centripetal movement),'come',LEXICAL,"ø, jʔ",POSSIBILITY,E-POSSIBILITY,MODALITY,hinin rhi-is-at=oːk eːnej,1PL.NOM see-CAUS-POT=POSS.2SG.ACC come\IPFV.1PL,'We'll show you!',Vanhove 2020: 669,"source: jʔ (+coreverb-at/it +COP); Target: 3sg, 1pl, 3pl: jʔi
2sg, 2pl: reduced; Target Meaning also:  INFERENCE, CERTAINTY, predictive FUTURE
1sg: omitted",3,4,4,4,4,4,2,1,1,1,1,1,1,1,1,0
,5014,30 Sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,na,'thing','thing',LEXICAL,na,COMPLEMENTIZER (mostly: REL.F + the thing),COMPLEMENTIZER,CONJUNCTION,dajjara-a na tannʔi,be_tired-CVB.MNR  thing ressemble\IPFV.3SG,'He pretends to be tired.',Vanhove 2020: 674,"with enclitic COPULA it is OBLIGATION: 'They should have thought about it before.', Lit: It is the thing that they had thought about before!",3,2,2,1,1,2,2,1,1,0,1,0,0,1,1,0
,5015,30 Sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,di,'say','say',LEXICAL,di,FUTURE aux,FUTURE,TENSE,kak iː-wr=heːb i-jad-na,how FUT.SG-do=OBJ.1SG 3-say\IPFV-PL,'What are they going to do to me?',Vanhove 2020: 670,beginning decategorialization,3,2,2,1,3,2,1,1,1,0,1,0,1,1,0,0
,5016,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,gad,"'stop, stand' (posture verb)",'stop',LEXICAL,gad,IMMEDIATE FUTURE,"FUTURE, NEAR",TENSE,ʔabuːk-i dhaːj=ka i-ngadi=jaːt=ka,catch\N.AC-GEN DIR=DISTR 3SG.M-stop\PFV=COORD=DISTR,'Each time he was about to catch it…',Vanhove 2020: 670,"Source: gad (+ ALLATIVE + andative postposition dhaːj/=da/=d), Target Meaning also: PROSPECTIVE",3,1,3,1,4,3,1,1,1,0,1,0,1,1,0,0
,5017,30 Sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,dʔi,'do','do',LEXICAL,dʔi-,Emphatic constructions,EMPHATIC,INFORMATION STRUCTURE DEVICES,fidig-a dʔi-jaː=b=u,untie-CVB.MNR do-CVB.MNR=INDF.M.ACC=COP.1SG,'I did let it go.',Vanhove 2020: 671,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,5018,30 Sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,ah,'take','take',LEXICAL,-ni:n,Emphatic constructions,EMPHATIC,INFORMATION STRUCTURE DEVICES,ɖaːb-eːti i-niːn,run-CVB.GNRL 3SG.M-take\IPFV,'He runs away.',Vanhove 2014: https://corpafroas.huma-num.fr/Archives/corpus.php (BEJ_MV_NARR_18_Adam_devil_332),,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,5019,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,rib,'refuse','refuse',LEXICAL,rib,CONTRASTIVE NEGATION aux,NEGATION,NEGATIVE,t=ʔaba=t=i dh=eː tʔi-it ti-rib,DEF.F=valley=INDF.F=POSS.1SG.NOM DIR=POSS.1SG.ACC resemble-VN 3sg.f-refuse\PFV,"'To me, my valley did not look like it.'",Vanhove 2020: 671,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,5020,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,ʔas,'be up' (as CONVERB) (posture verb),'be up',LEXICAL,ʔas,aux 'upwards',UP (SPATIAL),OTHER,ʔas-ti far-iːni,be_up-CVB.GNRL jump-IPFV.3SG.M,'He jumps upwards.',Vanhove 2020: 671,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,5021,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,(o:n +) mari(-i),(proximal DEMONSTRATIVE +) 'direction' (-GEN),'direction',LEXICAL,o:n mari(-i),Centripetal Movement (lit. 'in our direction'),VENITIVE,VERBAL DEIXIS,w=ʔawi oːn mari-i far-ja,DEF.SG.M=stone PROX.SG.M.ACC direction-GEN jump-PFV.3SG.M,"'He jumped over the rock, in our direction.'",Vanhove 2020: 672,,2,1,2,1,1,1,4,1,0,0,1,0,0,0,1,0
,5022,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,=t,INDEFINITE article,INDEFINITE,DEFINITENESS,=t,RELATIVIZER,RELATIVIZER,RELATIVIZATION,takat miskiːn=t areː [ʔarit mhaj=t tiː-biri=t] tiː-fi,woman poor=INDF.F then girl\PL three=INDF.F 3SG.F-have\AOR=REL.F 3SG.F-be_there\AOR,"'There was a poor woman then, who had three daughters.'",Vanhove 2020: 673,,3,3,3,3,1,3,4,1,0,0,0,0,0,1,0,0
,5023,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,ti=,DEFINITE article,DEFINITE,DEFINITENESS,ti=,RELATIVIZER,RELATIVIZER,RELATIVIZATION,toːt ti=takat [ti=waw-ti]=t rh-i=hoːb,PROX.SG.F.ACC DEF.F=woman REL.F=weep-AOR.3SG.F=REL.F see-AOR.3SG.M=when,'When he saw this woman who was crying …',Vanhove 2020: 673,,3,2,3,3,1,3,4,1,0,0,0,0,0,1,0,0
,5024,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,w= + =e:b,DEFINITE + INDEFINITE article,INDEFINITE,DEFINITENESS,w= + =e:b,RELATIVIZER,RELATIVIZER,RELATIVIZATION,oː=mhiːn [w=ʔani a-ngaːd iː-kti=jeːb],DEF.SG.M.ACC=place REL.SG.M=1SG.NOM 1SG-stop\PFV 3SG.M-become\AOR=REL.M,'The place where I had stopped …',Vanhove 2020: 673,,3,2,3,3,1,3,4,1,0,0,0,0,0,1,0,0
,5025,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,hoːb,TEMPORAL noun 'time','time',LEXICAL,=hoːb,TEMPORAL marker 'when',SUBORDINATOR,CONJUNCTION,a-dif=hoːb biri dh=eː i-jaːm,1SG-leave\IPFV=when rain DIR=POSS.1SG.ACC 3SG.M-pour_water\INT.PFV,"'When I left, it rained over me.'",Vanhove 2020: 674,enclitic to finite verb forms,3,2,2,3,1,3,4,1,1,0,1,1,0,1,1,0
,5026,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,doːr,"noun 'turn, time'",'turn time',LEXICAL,doːr,TEMPORAL marker 'when',SUBORDINATOR,CONJUNCTION,oː=tak ʃoːb-an=eːb oː=doːr,DEF.SG.M.ACC=man greet-PFV.1SG=REL.M DEF.SG.M.ACC=time,'When I greeted the man …',Vanhove 2020: 674,(no encliticon!),3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,5027,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,(=eːb) hadiːd,(=REL) 'limit','limit',LEXICAL,(=eːb) hadiːd,until',UNTIL (CASE/CONJUNCTION),CASE/ADPOSITION,oːn i=kaːm=oːk heː=heːb baruːk oː=buːn  gʷʔa-ti=eːb hadiːd ,PROX.SG.M.ACC DEF.M=camel=POSS.2SG.ACC give\IMP.[SG.M]=OBJ.1SG 2SG.M.NOM DEF.SG.M.ACC=coffee drink-AOR.2SG.M=REL.M limit,'Give me your camel until you have drunk the coffee.',Vanhove 2020: 674,,3,1,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,5028,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,(=eːb) oː=kiːk,(=REL) 'the equivalent','equivalent',LEXICAL,(=eːb) oː=kiːk,until',UNTIL (CASE/CONJUNCTION),CASE/ADPOSITION,i=jam-i dar ti-ngad=eːb oː=kiːk,DEF.M=water\PL-GEN side 2SG.F-stop\PFV=REL.M DEF.M.ACC=equivalent,'Until she stopped by the water.',Vanhove 2020: 675,,3,2,2,1,1,2,2,1,1,0,1,0,0,1,1,0
,5029,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,=uːk,POSS (here: 2SG.NOM),A-POSSESSIVE,POSSESSION,=uːk,CONDITIONAL (doubt),CONDITIONAL (CONJUNCTION),CONJUNCTION,aː=jas j-ʔaʃiʃ-n=uːk ʃiːʃik fif-a hi-ja,DEF.PL.M.NOM=dog\PL 3M-face\PFV-PL=POSS.2SG.NOM thorn pour-IMP.SG.M give-IMP.SG.M,"'If you meet the dogs (lit. the dogs faced yours), pour thorns for them!'",Vanhove 2020: 675,"for pro --> instead of normal cond. marker --> ""portmanteau""",3,2,4,3,1,4,1,1,1,0,1,1,0,0,0,0
,5030,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,=eːk,'if',CONDITIONAL (CONJUNCTION),CONJUNCTION,=eːk,CONCESSION,CONCESSIVE (CONJUNCTION),CONJUNCTION,t=ittifaːgijaːj haː-jeː han ʔaːsiː-jiːni,DEF.F=AGREEMENT be_there-CVB.SMLT also disobey-IPFV.3SG.M,"'Even if there was an agreement, he could disobey.'",Vanhove 2020: 675,,3,2,2,3,1,3,4,1,0,0,0,0,0,0,0,0
,5031,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,dhaːj,DIRECTIONAL postposition ('towards'),ALLATIVE,CASE/ADPOSITION,dhaːj,PURPOSE SUBORDINATOR,PURPOSE (CONJUNCTION),CONJUNCTION,xadaːr mi-jaːj-i dhaːj jʔ-an,vegetable N.AC-take-GEN DIR come-PFV.1SG,'I came to buy vegetables.',Vanhove 2020: 677,,3,2,2,1,1,2,4,1,0,0,1,0,0,0,0,0
,5032,30 Sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,mi-jaːd,(NOMINALIZER-)'say','say',LEXICAL,mi-jaːd,PURPOSE,PURPOSE (CONJUNCTION),CONJUNCTION,nʔi ti-gdha t=ʔoːr eː=jam baj-a mi-jaːd,be_down 3SG.F-do_down\PFV DEF.F=child DEF.PL.M.ACC=water go\INT-CVB.MNR N.AC-say,'The girl went down in order to go to the water.',Vanhove 2020: 677,masdar form of 'say',3,1,3,1,1,3,3,1,1,0,1,0,0,1,1,0
,5033,30 Sources,other,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,geːb,'side' (SPATIAL noun),'side',LEXICAL,geːb,next to' (SPATIAL postposition),SIDE (CASE),CASE/ADPOSITION,liːlaːw-i geːb,rock-GEN beside,'next to a rock',Vanhove 2014: https://corpafroas.huma-num.fr/Archives/corpus.php (BEJ_MV_NARR_01_shelter_018),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,5034,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,han,scalar additive particle ('also'),ALSO,LEXICAL,han,polar QUESTION marker,S-QUESTION,OTHER,w=handi-i=t nʔandaː=t=iːb ti-ngadi-ja han,DEF.SG.M=tree-GEN=INDF.F shadow=INDF.F=LOC.SG 2-stop\IPFV-SG.M Q.PLR,'Do you stay in the shadow of the tree?',Vanhove 2020: 678,,3,2,2,1,4,3,4,1,0,0,0,0,1,1,0,0
,5035,other sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,hoːk,2nd person DATIVE independent PRONOUN,PERSONAL PRONOUN,PRONOUN/PROVERB,"hoːk, =hoːk",INTENSIFIER,INTENSIFIER,OTHER,oːn suːr-n=eːt=hoːk miskiːn ak-eːtiːt,PROX.SG.M.ACC before-L=SIMIL.PL=OBJ.2SG poor become-CVB.SEQ,'After he had become poor as before …',Vanhove 2020: 679,,3,2,2,2,1,3,4,1,1,0,0,1,0,1,1,0
,5036,30 Sources,Handbook,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,eːn,'say' (in PERFECTIVE 3PL),'say',LEXICAL,eːn,DISCOURSE marker (for the end of discursive unit in narratives and poetry),DISCOURSE MARKER,INFORMATION STRUCTURE DEVICES,uːn uː=tak kʷakʷar=t tambalʔaːj sankʷi=t rhi-iːni  eːn,PROX.SG.M.NOM DEF.SG.M.NOM=man adder=INDF.F lizard chase\IPFV.[3SG.M]=INDF.F see-IPFV.3SG.M say\PFV.3PL,"'This man sees an adder that is chasing a lizard, (lit.) they said.'",Vanhove 2020: 679,,3,2,2,2,1,3,4,1,1,0,1,1,0,1,1,0
,5037,30 Sources,other,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,beːti,'go' (as CONVERB) ,'go',LEXICAL,beːti,SPATIAL postposition 'towards' (ALLATIVE),ALLATIVE,CASE/ADPOSITION,oː=rba beːti hiːreːr-i a-ni,DEF.SG.M.ACC=mountain towards walk-FUT 1SG-say\PFV,'I'll be walking towards the mountain.',Vanhove 2014: https://corpafroas.huma-num.fr/Archives/corpus.php (BEJ_MV_NARR_05_eritrea_195),of baj 'go',3,1,2,1,1,3,4,1,1,0,1,0,0,1,1,0
,5038,30 Sources,other,Vanhove,Africa,Africa,Afro-Asiatic,beja1238,bej,Beja,Beja,,naː,'thing','thing',LEXICAL,naː,question words,INTERROGATIVE PROFORM,PRONOUN/PROVERB,naː gabal eː-bi,what direction 1SG-go\INT.IPFV,'In which direction shall I go?,Vanhove 20120: https://corporan.huma-num.fr/Archives/corpus.php (BEJ_MV_CONV_01_RICH_SP2_223),"also reduplicated: naːn, naːnaːti",3,2,4,1,4,3,3,1,1,1,1,0,1,1,1,0
,8001,30 Sources,Handbook,Wiemer,Eurasia (excl. SEA),Eurasia,Indo-European,mace1250,mkd,Slavic,Macedonian,,ov,DEMONSTRATIVE,DEMONSTRATIVE,DEMONSTRATIVE,-ov,Enclitic ARTICLE,DEFINITE,DEFINITENESS,Zem-i ja kniga-va,take-IMP.SG 3SG.ACC.F book[.F]-DEF.SG.F,'Take the book (right here)!',Wiemer (personal communication),"deictic contrast: -ov / -on / -ot; the DEFINITE article always attaches enclitically to the first word of the phrase. In this respect it abides to general clitic rules of these languages. The same applies to Bulgarian, however without deictic contrast (only -ot).",3,2,3,2,3,3,2,1,1,1,1,1,1,1,1,0
,8002,30 Sources,Handbook,Wiemer,Eurasia (excl. SEA),Eurasia,Indo-European,uppe1395,hsb,Slavic,Upper Sorbian,,jen,numeral 'one','one',LEXICAL,jen,INDEFINITE article,INDEFINITE,DEFINITENESS,Ja ce-m jen-o přećel-a mě-ć,1SG.NOM want-PRS.1SG one-ACC.SG.M friend[.M]-ACC.SG have-INF,'I want to have a friend.',Wiemer (personal communication),"Among all Slavic varieties, CUS seems to have reached the highest degree of grammaticalization, inasmuch as jen '1' is practically obligatory in generic NPs and even in non-emphatic predicative usage",3,2,3,1,4,2,1,1,1,0,1,0,1,1,0,0
,8003,other sources,Handbook,Wiemer,Eurasia (excl. SEA),Eurasia,Indo-European,russ1263,rus,Slavic,Russian,,ji,"PRONOUN 3rd person (M.SG.NOM) (inflected for case, number, gender)",PERSONAL PRONOUN,PRONOUN/PROVERB,-(o/e)j + V,Adjective inflection,AGREEMENT,AGREEMENT,My vid-im krasiv-uju devušk-u,we-NOM see[.IPFV]-PRS.1.PL beautiful-ACC.SG.F girl[.F]-ACC.SG,'We see a beautiful girl.',Wiemer (personal communication),Example: uju (< u+ju),4,2,4,4,4,4,4,2,1,1,0,1,0,1,1,1
,8004,other sources,Handbook,Wiemer,Eurasia (excl. SEA),Eurasia,Indo-European,russ1263,rus,Slavic,Russian,,sebja,REFLEXIVE PRONOUN,REFLEXIVE,VALENCY CHANGE,-sja,PASSIVE voice,PASSIVE,VALENCY CHANGE,Naš-a mašin-a mo-et-sja každoe voskresen'e,our-NOM.SG.F car[.F]-NOM.SG wash[IPFV]-PRS.3SG-REFL every Sunday,'Our car is washed every Sunday.',Wiemer (personal communication),,3,2,3,3,2,4,4,3,1,1,1,1,1,1,1,1
,8005,other sources,Handbook,Wiemer,Eurasia (excl. SEA),Eurasia,Indo-European,poli1260,pol,Slavic,Polish,,zostać,'remain','remain',LEXICAL,Zostać,PASSIVE aux,PASSIVE,VALENCY CHANGE,Bitw-a zosta-ł-a przegra-n-a,battle[.F]-NOM.SG aux[.PFV]-PST-SG.F lose[PFV]-PP-NOM.SG.F,'The battle was lost.',Wiemer (personal communication),,3,1,3,1,2,2,1,1,1,0,1,0,1,1,0,0
,8006,30 Sources,Handbook,Wiemer,Eurasia (excl. SEA),Eurasia,Indo-European,russ1263,rus,Slavic,Russian,,dat','give','give',LEXICAL,dat',CAUSATIVE aux,CAUSATIVE,VALENCY CHANGE,Da-l emu otkryt-t' okn-o,give[PFV]-PST-(SG.M) him-DAT open[.PFV]-INF window[.N]-ACC.SG,'He let him open the window.',Wiemer (personal communication),,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,8007,other sources,Handbook,Wiemer,Eurasia (excl. SEA),Eurasia,Indo-European,russ1263,rus,Slavic,Russian,,mošti ,'be mighty','be mighty',LEXICAL,moč',MODAL aux ('can'),E-POSSIBILITY,MODALITY,Katj-a mož-et ne prij-ti,Katja-NOM can-PRS.3.SG NEG come[PFV]-INF,'It is possible that Katja won't come.',Wiemer (personal communication),,3,1,2,1,1,2,1,1,1,0,0,0,0,1,0,0
,8008,30 Sources,Handbook,Wiemer,Eurasia (excl. SEA),Eurasia,Indo-European,russ1263,rus,Slavic,Russian,,vzjat','take','take',LEXICAL,vzjat',INEXPECTATIVE (MODAL aux),MIRATIVE,"VERBAL CATEGORIES, OTHER",vzja-l i skaza-l,take[.PFV]-PST-(SG.M) and say[.PFV]-PST-(SG.M),'he unexpectedly said',Wiemer (personal communication),,3,1,2,1,1,3,1,1,1,0,1,0,0,1,0,0
,8009,30 Sources,Handbook,Wiemer,Eurasia (excl. SEA),Eurasia,Indo-European,russ1263,rus,Slavic,Russian,Proto-Indoeuropean,*bhu-ti,COPULA ('be') (-NOMINALIZER/INFINITIVE),COPULA,COPULAIC,budet,FUTURE aux,FUTURE,TENSE,Bud-et rabota-t',FUT-3.SG work[.IPFV]-INF,'will work (ipfv)',Wiemer (personal communication),pIE *bhu-ti > pSlavonic *bod- ('become'; with nasal root extension),3,1,3,1,4,3,1,1,1,0,1,0,1,1,0,0
,8010,30 Sources,Handbook,Wiemer,Eurasia (excl. SEA),Eurasia,Indo-European,bulg1262,bul,Slavic,Bulgarian,,xošte ,'want' (in PRS.3.SG),'want',LEXICAL,šte,FUTURE aux/PARTICLE,FUTURE,TENSE,Skoro šte dojd-a,soon FUT come[PFV].PRS.1SG,'I'll come soon.',Wiemer 2020: 277,,3,2,3,2,3,3,4,1,1,1,1,1,1,1,1,0
,8011,other sources,Handbook,Wiemer,Eurasia (excl. SEA),Eurasia,Indo-European,russ1263,rus,Slavic,Russian,,(-l) ø,"(-ANTERIOR PARTICIPLE, inflected for gender and number) COPULA",COPULA,COPULAIC,-l,GENERAL PAST,PAST,TENSE,(Ja) priše-l,(1SG.NOM) come[.PFV]-PST-(SG.M),'I came/have come.',Wiemer (personal communication),,3,3,4,4,4,4,4,1,1,1,0,0,1,0,0,0
,8012,other sources,Handbook,Wiemer,Eurasia (excl. SEA),Eurasia,Indo-European,sout1528,hbs,Slavic,Croatian/Serbian,,(ne +) moći,(NEGATION +) 'can' (in IMPERATIVE),"PI-POSSIBILITY, NEGATIVE",MODALITY,nemoj,PROHIBITIVE aux,PROHIBITIVE,MODALITY,"ne.moj, ne.moj-mo, ne.moj-te peva-ti!","NEG.can-IMP.2.SG, NEG.can-IMP.1.PL, NEG.can-IMP.2.PL sing[.IPFV]-INF",'Don't (let us) sing!',Wiemer (personal communication),,3,1,2,1,3,2,3,1,1,0,1,0,1,1,1,0
,8013,other sources,Handbook,Wiemer,Eurasia (excl. SEA),Eurasia,Indo-European,russ1263,rus,Slavic,Russian,,pustit',"'let, release' (PERFECTIVE)","'let, release' ",LEXICAL,pust',HORTATIVE particle,HORTATIVE,MODALITY,Davaj igra-t'!,give[.IPFV]-IMP.SG play[IPFV]-INF,'Let us play!',Wiemer (personal communication),target meaning also: PERMISSIVE,3,2,3,1,3,3,4,1,1,1,1,0,1,1,1,0
,8014,30 Sources,Handbook,Wiemer,Eurasia (excl. SEA),Eurasia,Indo-European,poli1260,pol,Slavic,Polish,,jsmь,'be' (enclitic COPULA/aux [here: PRS.1SG]),COPULA,COPULAIC,-m,Verbal AGREEMENT ,AGREEMENT,AGREEMENT,widzia-ł-a-m,see[.IPFV]-PST-F-1SG ,'I saw [said by a woman]',Wiemer 2020: 284,,4,3,4,3,4,4,4,1,1,1,1,1,1,1,1,0
,8015,other sources,Handbook,Wiemer,Eurasia (excl. SEA),Eurasia,Indo-European,sout1528,hbs,Slavic,Croatian/Serbian,,da,clause particle with IRREALIS meaning (suspension of assertiveness),MODAL PARTICLE (suspension of assertiveness),MODALITY,da,COMPLEMENTIZER,COMPLEMENTIZER,CONJUNCTION,Zna-m da Jovan dolazi sutra.,know[.IPFV]-PRS.1SG COMP Jovan-(NOM) come[.IPFV]-PRS.3SG tomorrow,'I know that Jovan is coming tomorrow.',Wiemer (personal communication),"In this function also in Slovene. The primary source is unclear; the two most probable sources are: (a) DEMONSTRATIVE, (b) 'give'; both sources might have yielded homophonous units which merged by the time of the first attestations (in OCS).",4,2,2,1,1,3,4,1,1,0,0,0,0,1,0,0
