ID,Construction_ID,Parameter_ID,Code_ID,Value,Source,Comment,Example_IDs
786-change-paradigmatic-variability,786,change-paradigmatic-variability,change-paradigmatic-variability-1,1 yes,,,
786-change-syntagmatic-variability,786,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
786-change-decategorization,786,change-decategorization,change-decategorization-1,1 yes,,,
786-change-allomorphy,786,change-allomorphy,change-allomorphy-1,1 yes,,,
787-target-meaning-type,787,target-meaning-type,target-meaning-type-aspect,ASPECT,,,
787-source,787,source,,'follow',,sequi,21046-sequi-seguir-durative
787-value-semantic-integrity,787,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
787-value-phonetic-reduction,787,value-phonetic-reduction,value-phonetic-reduction-1,1 two or more syllables,,,
787-value-paradigmaticity,787,value-paradigmaticity,value-paradigmaticity-3,3 not fully paradigmatic,,,
787-value-bondedness,787,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
787-value-paradigmatic-variability,787,value-paradigmatic-variability,value-paradigmatic-variability-2,2 restricted obligatoriness,,,
787-value-syntagmatic-variability,787,value-syntagmatic-variability,value-syntagmatic-variability-3,3 intransparent position,,,
787-value-decategorization,787,value-decategorization,value-decategorization-1,1 no change in categorial properties,,,
787-value-allomorphy,787,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
787-change-semantic-integrity,787,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
787-change-phonetic-reduction,787,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
787-change-paradigmaticity,787,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
787-change-bondedness,787,change-bondedness,change-bondedness-0,0 no,,,
787-change-paradigmatic-variability,787,change-paradigmatic-variability,change-paradigmatic-variability-1,1 yes,,,
787-change-syntagmatic-variability,787,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
787-change-decategorization,787,change-decategorization,change-decategorization-0,0 no,,,
787-change-allomorphy,787,change-allomorphy,change-allomorphy-0,0 no,,,
788-target-meaning-type,788,target-meaning-type,target-meaning-type-definiteness,DEFINITENESS,,"that > da; Donald Winford, Ingo Plag. 2013. Sranan structure dataset.
In: Michaelis, Susanne Maria & Maurer, Philippe & Haspelmath, Martin & Huber, Magnus (eds.)
Atlas of Pidgin and Creole Language Structures Online.",
788-source,788,source,,DEMONSTRATIVE,,da,10001-da-a-definite
788-value-semantic-integrity,788,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
788-value-phonetic-reduction,788,value-phonetic-reduction,value-phonetic-reduction-2,2 monosyllabic forms,,,
788-value-paradigmaticity,788,value-paradigmaticity,value-paradigmaticity-3,3 not fully paradigmatic,,,
788-value-bondedness,788,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
788-value-paradigmatic-variability,788,value-paradigmatic-variability,value-paradigmatic-variability-3,3 predominant obligatoriness,,,
788-value-syntagmatic-variability,788,value-syntagmatic-variability,value-syntagmatic-variability-2,2 more constrained position,,,
788-value-decategorization,788,value-decategorization,value-decategorization-4,4 total decategorization,,,
788-value-allomorphy,788,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
788-change-semantic-integrity,788,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
788-change-phonetic-reduction,788,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
788-change-paradigmaticity,788,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
788-change-bondedness,788,change-bondedness,change-bondedness-0,0 no,,,
788-change-paradigmatic-variability,788,change-paradigmatic-variability,change-paradigmatic-variability-1,1 yes,,,
788-change-syntagmatic-variability,788,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
788-change-decategorization,788,change-decategorization,change-decategorization-0,0 no,,,
788-change-allomorphy,788,change-allomorphy,change-allomorphy-0,0 no,,,
789-target-meaning-type,789,target-meaning-type,target-meaning-type-definiteness,DEFINITENESS,,"Donald Winford, Ingo Plag. 2013. Sranan structure dataset.
In: Michaelis, Susanne Maria & Maurer, Philippe & Haspelmath, Martin & Huber, Magnus (eds.)
Atlas of Pidgin and Creole Language Structures Online.",
789-source,789,source,,numeral 'one',,one,10003-one-wan-indefinite
789-value-semantic-integrity,789,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
789-value-phonetic-reduction,789,value-phonetic-reduction,value-phonetic-reduction-2,2 monosyllabic forms,,,
789-value-paradigmaticity,789,value-paradigmaticity,value-paradigmaticity-3,3 not fully paradigmatic,,,
789-value-bondedness,789,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
789-value-paradigmatic-variability,789,value-paradigmatic-variability,value-paradigmatic-variability-3,3 predominant obligatoriness,,,
789-value-syntagmatic-variability,789,value-syntagmatic-variability,value-syntagmatic-variability-2,2 more constrained position,,,
789-value-decategorization,789,value-decategorization,value-decategorization-4,4 total decategorization,,,
789-value-allomorphy,789,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
789-change-semantic-integrity,789,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
789-change-phonetic-reduction,789,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
789-change-paradigmaticity,789,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
789-change-bondedness,789,change-bondedness,change-bondedness-0,0 no,,,
789-change-paradigmatic-variability,789,change-paradigmatic-variability,change-paradigmatic-variability-1,1 yes,,,
789-change-syntagmatic-variability,789,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
789-change-decategorization,789,change-decategorization,change-decategorization-0,0 no,,,
789-change-allomorphy,789,change-allomorphy,change-allomorphy-0,0 no,,,
790-target-meaning-type,790,target-meaning-type,target-meaning-type-conjunction,CONJUNCTION,,"< talk (English); Donald Winford, Ingo Plag. 2013. Sranan structure dataset.
In: Michaelis, Susanne Maria & Maurer, Philippe & Haspelmath, Martin & Huber, Magnus (eds.)
Atlas of Pidgin and Creole Language Structures Online.",
790-source,790,source,,'talk',,taki,10038-taki-taki-complementizer
790-value-semantic-integrity,790,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
790-value-phonetic-reduction,790,value-phonetic-reduction,value-phonetic-reduction-1,1 two or more syllables,,,
790-value-paradigmaticity,790,value-paradigmaticity,value-paradigmaticity-2,2 minor (closed) word class,,,
790-value-bondedness,790,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
790-value-paradigmatic-variability,790,value-paradigmatic-variability,value-paradigmatic-variability-1,1 freedom of ocurrence,,,
790-value-syntagmatic-variability,790,value-syntagmatic-variability,value-syntagmatic-variability-2,2 more constrained position,,,
790-value-decategorization,790,value-decategorization,value-decategorization-4,4 total decategorization,,,
790-value-allomorphy,790,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
790-change-semantic-integrity,790,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
790-change-phonetic-reduction,790,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
790-change-paradigmaticity,790,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
790-change-bondedness,790,change-bondedness,change-bondedness-0,0 no,,,
790-change-paradigmatic-variability,790,change-paradigmatic-variability,change-paradigmatic-variability-0,0 no,,,
790-change-syntagmatic-variability,790,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
790-change-decategorization,790,change-decategorization,change-decategorization-1,1 yes,,,
790-change-allomorphy,790,change-allomorphy,change-allomorphy-0,0 no,,,
791-target-meaning-type,791,target-meaning-type,target-meaning-type-caseadposition,CASE/ADPOSITION,,"< top (English); Yakpo, Kofi & Adrienne Bruyn. 2015. Trans-Atlantic patterns: The relexification of locative
constructions in Sranan. In Pieter C. Muysken & Norval Smith (eds.), Surviving the Middle
Passage: The West Africa-Surinam Sprachbund, 135–174. Berlin: De Gruyter.",
791-source,791,source,,'top',,tapu,10039-tapu-tapu-upspatial
791-value-semantic-integrity,791,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
791-value-phonetic-reduction,791,value-phonetic-reduction,value-phonetic-reduction-1,1 two or more syllables,,,
791-value-paradigmaticity,791,value-paradigmaticity,value-paradigmaticity-2,2 minor (closed) word class,,,
791-value-bondedness,791,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
791-value-paradigmatic-variability,791,value-paradigmatic-variability,value-paradigmatic-variability-1,1 freedom of ocurrence,,,
791-value-syntagmatic-variability,791,value-syntagmatic-variability,value-syntagmatic-variability-3,3 intransparent position,,,
791-value-decategorization,791,value-decategorization,value-decategorization-4,4 total decategorization,,,
791-value-allomorphy,791,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
791-change-semantic-integrity,791,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
791-change-phonetic-reduction,791,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
791-change-paradigmaticity,791,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
791-change-bondedness,791,change-bondedness,change-bondedness-0,0 no,,,
791-change-paradigmatic-variability,791,change-paradigmatic-variability,change-paradigmatic-variability-0,0 no,,,
791-change-syntagmatic-variability,791,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
791-change-decategorization,791,change-decategorization,change-decategorization-1,1 yes,,,
791-change-allomorphy,791,change-allomorphy,change-allomorphy-0,0 no,,,
792-target-meaning-type,792,target-meaning-type,target-meaning-type-caseadposition,CASE/ADPOSITION,,"< para (Portugese);Ian R. Smith. 2013. Sri Lanka Portuguese structure dataset.
In: Michaelis, Susanne Maria & Maurer, Philippe & Haspelmath, Martin & Huber, Magnus (eds.)
Atlas of Pidgin and Creole Language Structures Online.",
792-source,792,source,,'for',,para,10013-para-pa-patientcase
792-value-semantic-integrity,792,value-semantic-integrity,value-semantic-integrity-4,4 purely syntactic function,,,
792-value-phonetic-reduction,792,value-phonetic-reduction,value-phonetic-reduction-2,2 monosyllabic forms,,,
792-value-paradigmaticity,792,value-paradigmaticity,value-paradigmaticity-4,4 a small and homogeneous paradigm,,,
792-value-bondedness,792,value-bondedness,value-bondedness-3,3 agglutinative affix,,,
792-value-paradigmatic-variability,792,value-paradigmatic-variability,value-paradigmatic-variability-4,4 general obligatoriness,,,
792-value-syntagmatic-variability,792,value-syntagmatic-variability,value-syntagmatic-variability-4,4 fixed position in a template,,,
792-value-decategorization,792,value-decategorization,value-decategorization-4,4 total decategorization,,,
792-value-allomorphy,792,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
792-change-semantic-integrity,792,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
792-change-phonetic-reduction,792,change-phonetic-reduction,change-phonetic-reduction-1,1 yes,,,
792-change-paradigmaticity,792,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
792-change-bondedness,792,change-bondedness,change-bondedness-1,1 yes,,,
792-change-paradigmatic-variability,792,change-paradigmatic-variability,change-paradigmatic-variability-1,1 yes,,,
792-change-syntagmatic-variability,792,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
792-change-decategorization,792,change-decategorization,change-decategorization-0,0 no,,,
792-change-allomorphy,792,change-allomorphy,change-allomorphy-0,0 no,,,
793-target-meaning-type,793,target-meaning-type,target-meaning-type-other,OTHER,,literally šubur-pi 'third' < 'three' + '(one about which) it was said',
793-source,793,source,,'say' (.PERFECTIVE PARTICIPLE),,pi,11011-pi-pi-ordinalnumeral
793-value-semantic-integrity,793,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
793-value-phonetic-reduction,793,value-phonetic-reduction,value-phonetic-reduction-2,2 monosyllabic forms,,,
793-value-paradigmaticity,793,value-paradigmaticity,value-paradigmaticity-3,3 not fully paradigmatic,,,
793-value-bondedness,793,value-bondedness,value-bondedness-3,3 agglutinative affix,,,
793-value-paradigmatic-variability,793,value-paradigmatic-variability,value-paradigmatic-variability-1,1 freedom of ocurrence,,,
793-value-syntagmatic-variability,793,value-syntagmatic-variability,value-syntagmatic-variability-4,4 fixed position in a template,,,
793-value-decategorization,793,value-decategorization,value-decategorization-4,4 total decategorization,,,
793-value-allomorphy,793,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
793-change-semantic-integrity,793,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
793-change-phonetic-reduction,793,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
793-change-paradigmaticity,793,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
793-change-bondedness,793,change-bondedness,change-bondedness-1,1 yes,,,
793-change-paradigmatic-variability,793,change-paradigmatic-variability,change-paradigmatic-variability-0,0 no,,,
793-change-syntagmatic-variability,793,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
793-change-decategorization,793,change-decategorization,change-decategorization-1,1 yes,,,
