ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Source,Source_comment
19024-atisa-atisa-habitual,tswana,rɩ̀-àtìsà χʊ̀-jà  kérèkêː-ŋ̀.,rɩ̀-àtìsà	χʊ̀-jà	kérèkêː-ŋ̀.,S.1PL-increase:PRS:CJ	INF-go	(CL9.)church-LOC,We often go to church.,,,,bisang_16_2020[786],
19025-bata-bata-imminence,tswana,kɩ̀-bàtɬ-íl-é χʊ́-lɩ̀bàːlà.,kɩ̀-bàtɬ-íl-é	χʊ́-lɩ̀bàːlà.,S.1SG-want-PRf-FV	INF-forget,I nearly forgot.,,,,,Creissels (personal communication)
19026-bata-bata-dnecessity,tswana,sɩ̀-tɬʰàrɩ̀ sɩ́-bátɬá χʊ̀-nʊ́sédîːwà.,sɩ̀-tɬʰàrɩ̀	sɩ́-bátɬá	χʊ̀-nʊ́sédîːwà.,CL7-tree	S.CL7-want:PRS:CJ	INF-water:PASS,The tree needs to be watered.,,,,bisang_16_2020[786],
19027-batile-batile-avertive,tswana,kɩ̀-bàtɬílé χʊ̀-bʊ́lâːwà.,kɩ̀-bàtɬílé	χʊ̀-bʊ́lâːwà.,S.1SG-want:PRF:CJ	INF-kill:PASS,I was almost killed.,,,,bisang_16_2020[787],
19028-ba-ba-iterative,tswana,tsʰímʊ́ !ɩ́-bʊ́ílé já-lɩ̀ŋwà.,tsʰímʊ́	!ɩ́-bʊ́ílé	já-lɩ̀ŋwà.,(CL9.)field	S.CL9-return:PRF:CJ	S.CL9:SEQ-cultivate:PASS,The field was cultivated again.,,,,bisang_16_2020[787],
19029-dikile-dikile-past,tswana,sʰímʊ́ !ɩ́-díkílè ɩ́-lɩ̂ːŋwà.,sʰímʊ́	!ɩ́-díkílè	ɩ́-lɩ̂ːŋwà.,(CL9.)field	S.CL9-surround:PRF:CJ	S.CL9-cultivate:PASS:CIRC:PRS,The field was cultivated last year.,,,,bisang_16_2020[787],
19030-ann-ann-negation,tswana,χà-bá-ńnɩ́ bá-ǹ-tʰûːsà.,χà-bá-ńnɩ́	bá-ǹ-tʰûːsà.,NEG-S.CL2-be:PRS:CJ	S.CL2-O.1SG-help:CIRC:PRS,They never help me.,,,,bisang_16_2020[787],
19031-athl-athl-egressive,tswana,χà-kɩ́-tɬʰòlɩ́ !kɩ́-lɩ́má tsʰímʊ̀ː é,χà-kɩ́-tɬʰòlɩ́	!kɩ́-lɩ́má	tsʰímʊ̀ː	é,NEG-S.1SG-spend_the_day:PRS:CJ	S.1SG-cultivate:CIRC:PRS	(CL9.)field	CL9:DEM,I do not cultivate this field anymore.,,,,bisang_16_2020[787],
19032-lets-lets-pastnear,tswana,kɩ̀-létsɩ́ kɩ́-kwàlá dì-tɬʰátɬʰʊ̂ːbɔ̀.,kɩ̀-létsɩ́	kɩ́-kwàlá	dì-tɬʰátɬʰʊ̂ːbɔ̀.,S.1SG-spend_the_night:PRF:CJ	S.1SG-write:CIRC:PRS	CL8/10-examination,I took an examination yesterday.,,,,bisang_16_2020[787],
19033-lsetsa-lsetsa-imminence,tswana,púlá !ɩ́-lʊ́sétsá χʊ̂ː-nà,púlá	!ɩ́-lʊ́sétsá	χʊ̂ː-nà,(CL9.)rain	S.CL9-struggle_for:PRS:CJ	INF-rain,It seems to be about to rain.,,,,bisang_16_2020[788],
19034-nal-nal-dnecessity,tswana,bá-nà lɩ́-χʊ́-já ŋákèː-ŋ̀.,bá-nà	lɩ́-χʊ́-já	ŋákèː-ŋ̀.,S.CL2-be	with-INF-go	(CL9.)doctor-LOC,They usually go to the doctor. or They must go to the doctor.,,,,bisang_16_2020[788],
19035-nal-nal-habitual,tswana,bá-nà lɩ́-χʊ́-já ŋákèː-ŋ̀.,bá-nà	lɩ́-χʊ́-já	ŋákèː-ŋ̀.,S.CL2-be	with-INF-go	(CL9.)doctor-LOC,They usually go to the doctor. or They must go to the doctor.,,,,bisang_16_2020[788],
19036-nama-nama-durative,tswana,ʊ́-námɛ̀ ʊ́-bɛ̀rɛ̂ːkà.,ʊ́-námɛ̀	ʊ́-bɛ̀rɛ̂ːkà.,S.2SG-spread:SUBJ	S.2SG-work:CIRC:PRS,You should continue to work.,,,,bisang_16_2020[788],
19037-namile-namile-changeofstate,tswana,kɩ̀-nàmílè kɩ́-qʰɔ́ná dì-tɬʰátɬʰʊ̂ːbɔ̀.,kɩ̀-nàmílè	kɩ́-qʰɔ́ná	dì-tɬʰátɬʰʊ̂ːbɔ̀.,S.1SG-spread:PRF:CJ	S.1SG-overcome:CIRC:PRS	CL8/10-test,I eventually passed the test.,,,,bisang_16_2020[788],
19038-nna-nna-durative,tswana,púlá !ɩ́-ńnɛ́là ɩ̂ː-nà.,púlá	!ɩ́-ńnɛ́là	ɩ̂ː-nà.,(CL9)rain	S.CL9-be:APPL:PRS:CJ	S.CL9-rain:CIRC:PRS,It doesn't stop raining.,,,,bisang_16_2020[788],
19039-ntse-ntse-durative,tswana,kɩ̀-ńtsɩ́ kɩ́-à-bɛ́rɛ̂ːkà.,kɩ̀-ńtsɩ́	kɩ́-à-bɛ́rɛ̂ːkà.,S.1SG-be:PRF:CJ	S.1SG-DJ-work:PRS,I am still working.,,,,bisang_16_2020[788],
19040-ratile-ratile-avertive,tswana,kɩ̀-rátílé  χʊ̂ː-wà.,kɩ̀-rátílé	χʊ̂ː-wà.,S.1SG-like:PRF:CJ	INF-fall_down,I almost fell down.,,,,bisang_16_2020[789],
19041-sal-sal-pastdistant,tswana,kɩ̀-sà-lɩ́ ká-m̀-mɔ́nà ká lábʊ̀râːrʊ̀.,kɩ̀-sà-lɩ́	ká-m̀-mɔ́nà	ká	lábʊ̀râːrʊ̀.,S.1SG-PERS-be	S.1SG:SEQ-O.CL1-see	INSTR	Wednesday,The last time I saw him was Wednesday.,,,,bisang_16_2020[789],
19042-satswa-satswa-pastnear,tswana,kɩ̀-sá-tswá χʊ̀ː-dʒá.,kɩ̀-sá-tswá	χʊ̀ː-dʒá.,S.1SG-PERS-come_from:CJ	INF-eat,I have just eaten.,,,,bisang_16_2020[789],
19043-sets-sets-iamitiveprogressive,tswana,bá-sétsɩ̀ bá-bùːá.,bá-sétsɩ̀	bá-bùːá.,S.CL2-remain:PRF:CJ	S.CL2-speak:CIRC:PRS,They are already speaking.,,,,bisang_16_2020[789],
19044-skile-skile-avertive,tswana,kɩ̀-sɩ́ŋ́kílé  χʊ̀ː-swá.,kɩ̀-sɩ́ŋ́kílé	χʊ̀ː-swá.,S.1SG-look_for:PRF:CJ	INF-die,I almost died,,,,bisang_16_2020[789],
19045-taadika-taadika-future,tswana,tsʰímʊ́  !ɩ́-tɬáà-díkà  ɩ́-lɩ̂ːŋwà.,tsʰímʊ́	!ɩ́-tɬáà-díkà	ɩ́-lɩ̂ːŋwà.,(CL9.)field	S.CL9-FUT-surround:CJ	S.CL9-cultivate:PASS:CIRC:PRS,The field will be cultivated next year.,,,,bisang_16_2020[789],
19046-taalala-taalala-futurenear,tswana,Púlá !ɩ́-tɬáà-lálà  ɩ́-nɩ̀ːlé.,Púlá	!ɩ́-tɬáà-lálà	ɩ́-nɩ̀ːlé.,CL9-rain	S.CL9-FUT-spend_the_night:CJ	S.CL9-rain:CIRC:PRF,It will rain before the end of the day.,,,,bisang_16_2020[790],
19047-taatsa-taatsa-futurenear,tswana,tsʰímʊ́ !ɩ́-tɬáà-tsʊ́χà ɩ́-lɩ̂ːŋwà.,tsʰímʊ́	!ɩ́-tɬáà-tsʊ́χà	ɩ́-lɩ̂ːŋwà.,(CL9.)field	S.CL9-FUT-get_up:CJ	S.CL9-plough:PASS:CIRC:PRS,The field will be ploughed tomorrow.,,,,bisang_16_2020[790],
19048-thla-thla-durative,tswana,ŋw-àná  !jó  !ʊ́-tɬʰɔ́là  á-ǹ-tsʰwêːɲà.,ŋw-àná	!jó	!ʊ́-tɬʰɔ́là	á-ǹ-tsʰwêːɲà.,CL1-child	CL1:DEM	S.CL1-sprend_the_time:PRS:CJ	S.CL1-O.1SG-bother:CIRC:PRS,This child doesn't stop bothering me.,,,,bisang_16_2020[790],
19049-ta-ta-imminence,tswana,qʰòmʊ́  !ɩ́-tɬʊ́χá  χʊ̀-tsâːlà.,qʰòmʊ́	!ɩ́-tɬʊ́χá	χʊ̀-tsâːlà.,(CL9.)cow	S.CL9-leave:PRS:CJ	INF-calve,The cow is close to calving.,,,,bisang_16_2020[790],
19050-tsamala-tsamala-imminence,tswana,tsʰípí !ɩ́-tsámáɛ̀là χʊ̀-fɛ̂ːlà.,tsʰípí	!ɩ́-tsámáɛ̀là	χʊ̀-fɛ̂ːlà.,(CL9.)week	S.CL9-walk:APPL:PRS:CJ	INF-end,The week is coming close to its end.,,,,bisang_16_2020[790],
19051-tsamaja-tsamaja-durative,tswana,ŋw-àná !jó !ʊ́-tsámájà á-bùá má-àːká.,ŋw-àná	!jó	!ʊ́-tsámájà	á-bùá	má-àːká.,CL1-child	CL1:DEM	S.CL1-sprend_the_time:PRS:CJ	S.CL1-tell:CIRC:PRS	CL6-lie,This child keeps telling lies.,,,,bisang_16_2020[790],
19052-tshla-tshla-durative,tswana,kʊ́nʊ́pɔ̀ é !ɩ́-tsʰɩ́là ɩ́-qʰáʊ́χîːlè.,kʊ́nʊ́pɔ̀	é	!ɩ́-tsʰɩ́là	ɩ́-qʰáʊ́χîːlè.,(CL9.)knob	CL9:DEM	S.CL9-live:PRS:CJ	S.CL9-break:CIRC:PRF,This knob is always broken.,,,,bisang_16_2020[791],
19053-tshana-tshana-mirative,tswana,rɩ̀-tsʰʊ̀χáɲɩ̀  rɩ́-ùtɬwá  lɩ́-ǹtswɩ́  !lá-χâːχwɛ̀.,rɩ̀-tsʰʊ̀χáɲɩ̀	rɩ́-ùtɬwá	lɩ́-ǹtswɩ́	!lá-χâːχwɛ̀.,S.1PL-fear:PRF:CJ	S.1PL-hear:PRS:CJ	CL5-voice	CL5:GEN-CL1:PRO,"All of a sudden, we heard his voice.",,,,bisang_16_2020[791],
19054-tshwanets-tshwanets-dnecessity,tswana,rɩ̀-tsʰwánétsɩ́  χʊ̀-bɛ́rɛ̂ːkà.,rɩ̀-tsʰwánétsɩ́	χʊ̀-bɛ́rɛ̂ːkà.,S.1PL-suit:PRF:CJ	INF-work,We must work.,,,,bisang_16_2020[791],
19055-tsile-tsile-imminence,tswana,ǹtɬʊ̀ ɩ́-tsìlé χʊ̂ː-wà.,ǹtɬʊ̀	ɩ́-tsìlé	χʊ̂ː-wà.,(CL9.)house	S.CL9-come:PRF:CJ	INF-fall,The house seems to be about to collapse.,,,,bisang_16_2020[791],
19056-tsile-tsile-pastnear,tswana,rɩ̀-tsʊ́χílè  rɩ́-ìlé  tʊ̀rópôː-ŋ̀.,rɩ̀-tsʊ́χílè	rɩ́-ìlé	tʊ̀rópôː-ŋ̀.,S.1PL-get_up:PRF:CJ	S.1PL-go:CIRC:PRF	(CL9.)town-LOC,We went to town this morning.,,,,bisang_16_2020[791],
19057-ja-ja-imminence,tswana,kɩ̀-jà  χʊ̀-mʊ̀-ɲâːl,kɩ̀-jà	χʊ̀-mʊ̀-ɲâːl,S.1SG-go:PRS:CJ	INF-O.CL1-marry,I am going to marry her.,,,,bisang_16_2020[791],
19058-s-s-negation,tswana,kɩ̀-nʊ̀-l-ɩ́ mʊ́-lɩ̀mɔ̀ χʊ̀rɩ̀ kɩ́-sɩ̀-lwâːl-ɩ̀,kɩ̀-nʊ̀-l-ɩ́	mʊ́-lɩ̀mɔ̀	χʊ̀rɩ̀	kɩ́-sɩ̀-lwâːl-ɩ̀,S.1SG-drink-PRF-FV	CL3-medecine	that	S.1SG-NEG-fall_ill-FV,I drank medecine so as not to fall ill.,,,,,Creissels (personal communication)
19059-ana-ana-negation,tswana,púlá !ɩ́-χáná χʊ̂ː-wà.,púlá	!ɩ́-χáná	χʊ̂ː-wà.,CL9-rain	S.CL9-refuse:PRS:CJ	S.CL9-rain:CIRC:PRF,It is not raining.;  It is not going to rain.,,,,bisang_16_2020[792],
19060---relativizer,tswana,bà-sádì bá bá-tsì-l-é-ŋ́,bà-sádì	bá	bá-tsì-l-é-ŋ́,CL2-woman	CL2:LK	S.CL2-come-PRF-FV-REL,the women who came,,,,,Creissels (personal communication)
19061-r-r-complementizer,tswana,kɩ̀-bɔ́ná χʊ́rɩ̀ ʊ̀-nà lɩ́-tírɔ̀ é n̂ːtsì,kɩ̀-bɔ́ná	χʊ́rɩ̀	ʊ̀-nà	lɩ́-tírɔ̀	é	n̂ːtsì,S.1SG-see:PRS:CJ	that	S.2SG-be	with-(CL9.)work	CL9.LK	(CL9.)much,I see that you have much work.,,,,bisang_16_2020[793],
19062-nga-ka-causeconjunction,tswana,"ká !ʊ́-ítsɩ́ tsɩ̂ːlà, kɩ̀-tɬàà-χʊ̀-rʊ̂ːmà.","ká	!ʊ́-ítsɩ́	tsɩ̂ːlà,	kɩ̀-tɬàà-χʊ̀-rʊ̂ːmà.",as	S.2SG-know:PRS:CJ	(CL9.)way	S.1SG-FUT-O.2SG-send,"Since you know the way, I will send you.",,,,bisang_16_2020[794],
19063-fa-fa-conditionalconjunction,tswana,"fá ʊ́-ràtá χʊ̀-ɲâːlà, ŋ́-ká-χʊ̀-sɩ́ŋ́kɛ́là mʊ̀-sâːdì.","fá	ʊ́-ràtá	χʊ̀-ɲâːlà,	ŋ́-ká-χʊ̀-sɩ́ŋ́kɛ́là	mʊ̀-sâːdì.",if	S.2SG-like:CIRC:PRS	INF-marry	S.1SG-POT-O.2SG-look_for:APPL:CJ	CL1-woman,"If you want to marry, I can look for a wife for you.",,,,bisang_16_2020[794],
19064-fithla-fithla-untilcaseconjunction,tswana,kɩ̀-tɬàà-ɛ́mà ná-ʊ̀ χʊ̀-fìtɬhɛ̀là kɩ́-ɩ̀ː-swá.,kɩ̀-tɬàà-ɛ́mà	ná-ʊ̀	χʊ̀-fìtɬhɛ̀là	kɩ́-ɩ̀ː-swá.,S.1SG-FUT-stand:CJ	with-2SG	INF-come_upon	S.1SG-CIRC:PRS-die,I will stay with you until I die.,,,,bisang_16_2020[795],
19065-xr-r-purposeconjunction,tswana,ŋw-àná !ʊ́-lɩ́lɛ́là χʊ̀rɩ̀ ʊ́-mʊ̀-fɛ́ dìː-dʒɔ́.,ŋw-àná	!ʊ́-lɩ́lɛ́là	χʊ̀rɩ̀	ʊ́-mʊ̀-fɛ́	dìː-dʒɔ́.,CL1-child	S.CL1-cry:APPL:PRS:CJ	that	S.2SG-O.CL1-give:SUBJ	CL8/10-food,The child is crying so that you give him food.,,,,bisang_16_2020[795],
19066-ta-ta-then,tswana,kɩ̀-ìlé tɬʰàbánɩ́ ká-tɬà kà-jà χàútêːŋ̀.,kɩ̀-ìlé	tɬʰàbánɩ́	ká-tɬà	kà-jà	χàútêːŋ̀.,S.1SG-go:PRF:CJ	Rustenburg	S.1SG:SEQ-come	S.1SG:SEQ-go	Johannesburg,"I went to Rustenburg, and then I went to Johannesburg. lit. .. I came and I went…",,,,bisang_16_2020[796],
19067-ta-ta-sand,tswana,χʊ̀-dʒá !ʊ́-ɛ́tá ʊ́-bùá χà-χʊ́-à-síâːmà.,χʊ̀-dʒá	!ʊ́-ɛ́tá	ʊ́-bùá	χà-χʊ́-à-síâːmà.,INF-eat	S.2SG-travel:CIRC:PRS	S.2SG-speak:CIRC:PRS	NEG-S.CL15-PRF:NEG-be_good:DJ,Eating and speaking at the same time is not good.,,,,bisang_16_2020[797],
19068-kagorekar-kagorekar-causeconjunction,tswana,"kó ǹtɬɛ́ !χʊ́-tsídîːdì, ká χʊ́rɩ̀ χʊ́-màrɩ̂ːχà.","kó	ǹtɬɛ́	!χʊ́-tsídîːdì,	ká	χʊ́rɩ̀	χʊ́-màrɩ̂ːχà.",LOC	outside	S.CL17-cold	with	that	S.CL17:CL6-winter,"It's cold outside, because it's winter.",,,,,Creissels (personal communication)
19070-moragomra-moragomra-after,tswana,mʊ̀ráχʊ̀ χá-púlá,mʊ̀ráχʊ̀	χá-púlá,after	CL17:GEN-rain,after the rain,,,,,Creissels (personal communication)
19071-moragomra-moragomra-behind,tswana,mʊ̀ráχʊ̀ χá-sɩ́-tɬʰárɩ̀,mʊ̀ráχʊ̀	χá-sɩ́-tɬʰárɩ̀,behind	CL17:GEN-CLT-tree,behind the tree,,,,,Creissels (personal communication)
19072-ana-ana-diminutive,tswana,tàw-áná,tàw-áná,lion-DIM,lion cub,,,,bisang_16_2020[783],
19073-tlata-tlata-consecutiveconjunction,tswana,kɩ̀-nè kà-j-à tɬʰàbánɩ́ ká-tɬà kà-j-à χàútéŋ̀,kɩ̀-nè	kà-j-à	tɬʰàbánɩ́	ká-tɬà	kà-j-à	χàútéŋ̀,S.1SG-AUX	S.1SG-go-FV	Rustenburg	S.1SG-come	S.1SG-go-FV	Johannesburg,I went to Rustenburg and then I went to Johannesburg.,,,,,Creissels (personal communication)
19074-rata-ratarata-avertive,tswana,kɩ̀-rát-íl-é χʊ̂ː-w-à,kɩ̀-rát-íl-é	χʊ̂ː-w-à,S.1SG-love-PRF-FV	INF-fall-FV,I nearly fell down,,,,,Creissels (personal communication)
19075-rata-ratarata-bnecessity,tswana,kɩ̀-ká-ràt-á χʊ̀-bú-à lɩ́-wɛ̀ːná.,kɩ̀-ká-ràt-á	χʊ̀-bú-à	lɩ́-wɛ̀ːná.,S.1SG-POT-love-FV	INF-speak-FV	with-2SG,I would like to speak with you.,,,,,Creissels (personal communication)
13006-a-e-finiteness,tundranenets,xada-ə-n°,xada-ə-n°,kill-FIN-vx.sg2,(s/he) killed,,,,bisang_7_2020[378],
13009-lexica-esy-past,tundranenets,yilye-ə-sy°,yilye-ə-sy°,live-FIN-PRT,he lived,,,,bisang_7_2020[383],
13012-k-q-imperative,tundranenets,yilye-q,yilye-q,live-IMP,live! (2SG),,,,bisang_7_2020[382],
13013-keti-syiq-personalpronoun,tundranenets,syiq-m⁰,syiq-m⁰,DUMMY-PX.1SG,me,,,,bisang_7_2020[387],
13016-w-w-agreement,tundranenets,ti-m xada-°-w°,ti-m	xada-°-w°,reindeer-ACC	kill-FIN-PX.1SG,I killed the reindeer;  lit. the reindeer was my kill,,,,bisang_7_2020[391],
13017-kektakakta-q-dual,tundranenets,nguda-q,nguda-q,hand-PL,(the two) hands,,,,bisang_7_2020[392],
13023-pixt-pida-personalpronoun,tundranenets,pidə-r°,pidə-r°,DUMMY-PX.SG.2,thou,,,,bisang_7_2020[387],
6003-hane-ha-definite,tuscarora,"Wa'kayę'na'natkáhri'θ ha' uhé̜'nę' ru'né̜'ę,","Wa'kayę'na'natkáhri'θ	ha'	uhé̜'nę'	ru'né̜'ę,",they_told_him	the	in_front	he_had_become,"They told the headman, “ . . .”",,,,bisang_22_2020[951],
11001-a-a-recipientcase,udi,arc-e=ne kːoj-a,arc-e=ne	kːoj-a,sit-PRF=3SG	house-DAT,s/he stays (lit. sits) at home,,,,,Maisak (personal communication)
11008-nesa-nesa-indefinite,udi,šu꞊nesa,šu꞊nesa,who=INDEF,someone,,,,bisang_6_2020[319],
11018-d-dtafters-causative,udi,akː-es-tː-,akː-es-tː-,see-INF-CAUS-,show (verb stem),,,,bisang_6_2020[322],
11021-igesowniesun-ec-anticausative,udi,akː-ec-,akː-ec-,see-DECAUS-,be seen (verb stem),,,,bisang_6_2020[323],
11027-esa-esa-present,udi,uk-sa,uk-sa,eat-PRS,"eats, is eating",,,,bisang_6_2020[327],
11031-ale-ale-future,udi,cam-kː-al=e,cam-kː-al=e,write-LV-FUT=3SG,s/he'll write,,,,,Maisak (personal communication)
11034-baksun-baksun-epossibility,udi,aris laj-es te=ne bak-sa,aris	laj-es	te=ne	bak-sa,Aris.ABS	climb-INF	NEG=3SG	be-PRS,Aris cannot climb (this tree).,,,,,Maisak (personal communication)
11035-eki-eki-hortative,udi,ek-i qːohum bak-en,ek-i	qːohum	bak-en,come-IMP	relative.ABS	become-HORT,"{You have a daughter, I have a son.} Let's become relatives!",,,,bisang_6_2020[330],
11053-bacaneun-bacaneun-behind,udi,bačːˁan-eχun χavar te=jaχ=bu,bačːˁan-eχun	χavar	te=jaχ=bu,back-ABL	news	NEG=1PL:POSS=be,"After that, we do not know anything.",,,,,Maisak (personal communication)
11056-kije-kije-hpossessive,udi,vi ki-j-e tängä bu=ne?,vi	ki-j-e	tängä	bu=ne?,you:GEN	hand-OBL-LOC	money	be=3SG,"Do you have money (with you, now)?",,,,,Maisak (personal communication)
11057-bul-bel-sidespatialcase,udi,ʁar tac-i tːe hovuz-i b-estːa baskː-i nepːaχ=e=c-i,ʁar	tac-i	tːe	hovuz-i	b-estːa	baskː-i	nepːaχ=e=c-i,boy	go-AOR.CVB	DIST	bassin-GEN	head-AD	lie.down-AOR.CVB	fall.asleep=3SG=LV=AOR,"The boy went, lied down near the bassin and fell asleep.",,,,,Maisak (personal communication)
11058-barta-barta-dpossibility,udi,"bava, bar-t-a zu taʁ-a=z me üše!","bava,	bar-t-a	zu	taʁ-a=z	me	üše!",father	let-LV-IMP	I	go-SBJ=1SG	PROX	at.night,"Father, let me go there this night!",,,,,Maisak (personal communication)
8002-jen-jen-indefinite,uppersorbian,Ja ce-m jen-o přećel-a mě-ć,Ja	ce-m	jen-o	přećel-a	mě-ć,1SG.NOM	want-PRS.1SG	one-ACC.SG.M	friend[.M]-ACC.SG	have-INF,I want to have a friend.,,,,,Wiemer (personal communication)
8026-sydac-sydac-exist,uppersorbian,što k wječer-i syda.,što	k	wječer-i	syda.,what	to	dinner-DAT	sit[.IPFV].PRS.3SG,... what they would have at dinner.,,,,,Wiemer (personal communication)
13020-paa-pai-ablativespatial,veps,hebo-s=päi,hebo-s=päi,horse-INESS-ABL,from (inside) the horse,,,,bisang_7_2020[393],
10008-for-fo-apossessive,vincentiancreole,di pikni fo di woman,di	pikni	fo	di	woman,ART	child	for	ART	woman,the woman's child(ren),,,,bisang_27_2020[1111],
23003-arda-rk-recipientcase,wakhi,kǝnd-ǝr(k),kǝnd-ǝr(k),woman-DAT/DIR,to the woman,,,,120791,
12003-jina-jina-apossessive,warrwa,kurdni-jina,kurdni-jina,shoulder-his,his/her/its shoulder,,,,bisang_26_2020[1084],
12006-na-na-transitivizer,warrwa,wamba-ni wa-n-a-marra wali,wamba-ni	wa-n-a-marra	wali,man-ERG	3MIN.NOM.FUT-CM-FUT-burn	meat,The man will cook (lit. burn) the meat.,,,,bisang_26_2020[1092],
12008-ngany-ngany-instrumental,warrwa,ngayi-na nga-na-warri-ny baalu-ngany,ngayi-na	nga-na-warri-ny	baalu-ngany,1MIN.CRD-ERG	1MIN.NOM-CM-hit:by:throwing-PST	stick-INS,I hit him with a stick (by throwing it).,,,,,McGregor (personal communication)
12010-banji-banyji-reflexive,warrwa,wirrij ø-banji-n,wirrij	ø-banji-n,comb	3MIN.NOM-exchange-PST,He combed himself.,,,,,McGregor (personal communication)
23063-arda-ard-locative,xufipamir,am-ard,am-ard,DEM-LOC,there,,,,wendtland_position_2009[184],
23021-hista-ist-present,yaghnobi,wēn-om=išt,wēn-om=išt,see.PRS-1SG=PRS,I see / am seeing,,,,bisang_10_2020[482],
20021-sime-sime-durative,yaqui,ujyooli bemela jita ta'a-wa-m-ta ti=ne ea-sime-n,ujyooli	bemela	jita	ta'a-wa-m-ta	ti=ne	ea-sime-n,pretty	new	thing	know-IMPR-NMLZ-ACC	REP=1SG.NOM	think-CONT.PSD.IMPF,I continue thinking that was nice to know newer things.,,,,,Estrada-Fernández (personal communication)
20022-bae-bae-desiderativemood,yaqui,junak into itepo omo-t luula kom note-k lauti itom jo'arau yajibaekai.,junak	into	itepo	omo-t	luula	kom	note-k	lauti	itom	jo'arau	yajibaekai.,then	and	1PL.SBJ	other	side-LOC	DIR	come_back-PFV	quickly	1PL.POSS	house-DIR	arrive.SBJ.PL-DES-SUB,And then we came back down by the other side to arrive fast to our home.,,,,,Estrada-Fernández (personal communication)
20023-hiia-iiaa-desiderativemood,yaqui,into ito ito emo temai'-i'a-ne,into	ito	ito	emo	temai'-i'a-ne,and	RFLX	RFLX	RFLX	ask-IND.DES-FUT,And (they) always want us to aslk that.,,,,,Estrada-Fernández (personal communication)
20024-ea-ea-subjunctive,yaqui,"tua, ne kaa ame-mak ino uju'u-pe'-ea-n.","tua,	ne	kaa	ame-mak	ino	uju'u-pe'-ea-n.",truly	1SG.NOM	NEG	3PL-COM	RFLX	grow-DES-SUBJ-PSD.IMPF,"I certainly, I didn't want to grow up with them.",,,,,Estrada-Fernández (personal communication)
20025-yaate-yaate-cessativeaspect,yaqui,ili uusi bwanakasu yaatek. / Ili uusi chaae-yaate.,ili	uusi	bwanakasu	yaatek.	/	Ili	uusi	chaae-yaate.,DIM	child	cry-PFV-TERM	stop	/	DIM	child	yell-CESS,The child stops crying. / The boy stops yelling.,,,,,Estrada-Fernández (personal communication)
12001-nima-ni-ergative,yawuru,kamma-ni i-na-kunba-nda milimili baku,kamma-ni	i-na-kunba-nda	milimili	baku,that-ERG	3NOM-CM-send-PFV	paper	hither,He sent the letter here,,,,bisang_26_2020[1079],
12002-jina-jina-apossessive,yawuru,minyaw-jina makarra,minyaw-jina	makarra,cat-3MIN.OBL	tail,cat's tail,,,,bisang_26_2020[1083],
12009-jinaburu-jinaburu-nominalizer,yawuru,kurlin-jinaburu,kurlin-jinaburu,sleep-NZ,bed,,,,bisang_26_2020[1087],
12014-ngangany-ngangany-hpossessive,yawuru,marru-kun nga-nga-ny-ngany jurru,marru-kun	nga-nga-ny-ngany	jurru,head-LOC	1MIN.NOM-be-IMP-APP	louse,My head is lousy. (or I have head lice.),,,,bisang_26_2020[1098],
3001-pel-peel-classifier,yucatec,ox-p'éel k'in-ak,ox-p'éel	k'in-ak,three-CL.INAN	day-PAST,three days ago,,,,bisang_19_2020[808],
3002-lay-le-definite,yucatec,le nah=a',le	nah=a',DEM	house=R1,this house,,,,bisang_19_2020[810],
3003-hun-hunun-indefinite,yucatec,hun-túul áak yéetel hun-túul kéeh,hun-túul	áak	yéetel	hun-túul	kéeh,one-CL.AN	tortoise	and	one-CL.AN	deer,a tortoise and a deer,,,,bisang_19_2020[811],
3004-ookol-ookol-upspatial,yucatec,t=in wóok'ol,t=in	wóok'ol,LOC=A.1.SG	on,on me,,,,,Lehmann (personal communication)
3005-ookol-ol-causecase,yucatec,yo'l u k'oha'nil,yo'l	u	k'oha'nil,because.of	A.3	sickness,because of his sickness,,,,,Lehmann (personal communication)
3006-la-laa-proximalspatial,yucatec,le nah=a',le	nah=a',DEM	house=R1,this house,,,,bisang_19_2020[810],
3007-bah-baah-reflexive,yucatec,t=u ya'l-ah t=u báah,t=u	ya'l-ah	t=u	báah,PRFV=A.3	say-CMPL	LOC=A.3	self,he said to himself,,,,bisang_19_2020[823],
3008-maakx-maax-interrogativeproform,yucatec,máax le máak=o',máax	le	máak=o',who	DEM	person=R2,Who is that person?,,,,,Lehmann (personal communication)
3009-lic-k-imperfective,yucatec,k=u ts'o<'>n-ol,k=u	ts'o<'>n-ol,IPFV=A.3	shoot<PASS>-INCMPL,it is shot,,,,bisang_19_2020[826],
3010-taaninau-tiintaantuun-progressive,yucatec,Táan wáah a bin?,Táan	wáah	a	bin?,PROG	INT	A.2	go(INCMPL),Are you going (leaving)?,,,,bisang_19_2020[831],
3011-tsok-ts-egressive,yucatec,(h) ts'o'k in meyah,(h)	ts'o'k	in	meyah,(PFV)	finish(CMPL:B.3)	A.1.SG	work,my work ended = I finished working,,,,bisang_19_2020[833],
3012-yaan-yan-future,yucatec,yan u kaxt-ik-ech a taatah,yan	u	kaxt-ik-ech	a	taatah,DEB	A.3	search-INCMPL-B.2.SG	A.2	father,your father will search you,,,,bisang_19_2020[834],
